1.100000000000000	0.022687748638655	3.540882400857109	3.515937265167114
0.550000000000000	0.001949304063566	3.836989654761906	3.828645088020615
0.275000000000000	0.000136405100220	3.952736325863784	3.950354029676091
0.137500000000000	0.000008809239341	3.987690818799857	3.987071125680398
0.068750000000000	0.000000555295124	3.996933611940357	3.996779448759106
0.034375000000000	0.000000034779787	3.999243860690062	3.999205809920041
0.017187500000000	0.000000002174873	3.999812066888297	3.999785084785416
0.008593750000000	0.000000000135947	3.999764381784790	4.010727156889843
0.004296875000000	0.000000000008503	3.834586437800285	4.258826879456876
0.002148437500000	0.000000000000599	1.682359263515736	3.185555653156077
